AN;MOIS;PAX_Depart;PAX_Arrivee;PAX_Transit;FRP_Depart;FRP_Arrivee;NMVT_Mixte;NMVT_Cargo
2000;01;3988;4772;1318;19,5;93,4;170;8
2000;01;69743;72951;1326;740;1167;1140;35
2000;01;4443;4472;0;0;0;166;0
2000;01;993;871;0;0;0;143;0
2000;01;107395;103688;4353;757,4;1001,7;3784;255
2000;01;665;591;115;0;0;158;0
2000;01;2046;1903;31;0;0;217;0
2000;01;1978;1505;392;278;266,9;283;42
2000;01;5091;4748;1;60,5;71,4;431;42
2000;01;209196;206078;10186;1151,3;2981;6869;433
2000;01;25114;24025;52;76,3;60,8;816;43
2000;01;2300;2085;0;0;0,4;80;0
2000;01;544;662;1;0;0;82;0
2000;01;1485;1473;0;0;0,3;125;0
2000;01;937;879;209;0;0;159;0
2000;01;27913;24967;11;8,8;20,6;791;0
2000;01;952;819;0;0;0;191;0
2000;01;3513;3178;196;0;0;303;0
2000;01;74;90;0;100,7;63,4;15;41
2000;01;9162;8812;72;128,1;99,7;776;78
2000;01;565;534;0;2;0;87;0
2000;01;20663;18495;0;137;423,8;516;105
2000;01;4400;3342;0;0;6,3;192;0
2000;01;5144;4284;2;0;0;247;0
2000;01;24254;21084;0;109,5;375,9;782;96
2000;01;10189;11534;51;0,1;0,3;438;0
2000;01;31127;30244;3055;96,1;79,2;2833;50
2000;01;218025;220956;7464;1402,9;1418;9251;706
2000;01;3046;2986;0;0;0;165;0
2000;01;16952;18566;75;6,9;2,4;413;0
2000;01;696;628;0;0;0;100;0
2000;01;4684;4649;0;0;0,7;226;0
2000;01;3758;3354;132;0;0;216;0
2000;01;221188;227780;12240;2424,5;2864,2;7051;578
2000;01;283924;286019;4366;796;710,2;14359;51
2000;01;18405;18077;0;7,6;5,8;399;0
2000;01;60107;58358;250;262,8;163,8;1919;39
2000;01;4546;4292;0;0;0;183;0
2000;01;9413;9087;0;18;64,8;308;2
2000;01;3270;3200;2164;0;2,3;942;0
2000;01;511;545;0;0;0;129;0
2000;01;1635521;1577629;9742;61079,2;52376,7;36588;2889
2000;01;959762;973927;1644;6543,2;4679,4;19935;19
2000;01;27934;29223;972;113,7;80,9;1856;144
2000;01;28270;26625;1009;74,4;73,7;1099;41
2000;01;2333;1907;0;0,8;0;207;0
2000;01;285;351;0;34,9;33,2;38;0
2000;01;7924;7020;0;1,1;3,4;371;0
2000;01;2514;2528;729;3,1;2,8;359;9
2000;01;15310;14267;0;402,2;388,5;1319;171
2000;01;2260;2162;0;1,4;0;106;0
2000;01;5256;4967;0;0;0,3;184;0
2000;01;57181;53837;8214;617,1;404,9;2988;210
2000;01;610;569;44;0;0;280;0
2000;01;94;104;0;464,1;325,6;1;65
2000;01;106123;112473;2449;2715,8;2211,9;7427;403
2000;01;936;950;22;0;0;119;0
2000;01;79761;81092;692;265,9;195,2;3365;41
2000;01;25334;24386;0;22,5;14,5;674;0
2000;01;10043;10265;71;4;6,3;289;0
2000;01;1142;1062;0;3,8;20,8;166;0
2000;01;1450;1255;105;3,5;14,6;96;0
2000;01;54114;60194;1427;272,6;553,9;3292;0
2000;01;973;634;340;4,2;7,1;54;0
2000;01;849;575;343;2,5;6,1;54;0
2000;01;565;376;160;14,7;5,2;44;0
2000;01;643;501;84;2,8;9,1;46;0
2000;01;797;888;238;1,3;6,7;92;0
2000;01;367;417;205;2,4;4;54;0
2000;01;2098;1124;243;7,8;9,4;175;0
2000;01;546;442;15;1,1;3,2;72;0
2000;01;8306;7048;1437;5,9;19,1;508;0
2000;01;753;681;0;0;0;156;0
2000;01;2591;2564;1358;6,6;15,3;289;0
2000;01;4108;3590;4273;3,4;9,2;410;0
2000;01;10819;10360;887;1,5;0,5;1744;0
2000;01;580;824;253;3,1;10,2;100;0
2000;01;605;388;0;1,8;4;44;0
2000;01;6107;5441;2645;7,7;23;402;0
2000;01;3680;3335;0;5,1;20,1;298;0
2000;01;3654;3505;431;4,6;29,5;354;0
2000;01;9820;9923;0;77,5;17,4;971;0
2000;01;1389;1517;53;5,6;15,9;156;0
2000;01;1600;1890;73;3,2;13,2;179;0
2000;01;19096;14728;0;69,3;308,5;251;6
2000;01;14868;19326;800;198;393;817;63
2000;01;625;544;0;1;31,4;121;41
2000;01;2317;1237;0;1,6;13,6;173;4
2000;01;77304;81662;6141;392;921,5;2540;336
2000;01;1474;1058;8;5,8;20,1;464;0
2000;01;10599;9242;182;3;19,1;2824;0
2000;01;1065;1234;0;0,2;0;176;0
2000;01;96210;102459;6045;256,8;953,9;3254;23
2000;01;694;570;0;0;0;227;0
2000;01;5927;5709;15;52,2;17,8;2061;33
2000;01;4952;3943;1318;29,3;62;1249;14
2000;02;3537;2659;852;20,5;74,7;145;6
2000;02;43021;51573;1216;840;1831;723;72
2000;02;934;1158;0;0;2,5;50;0
2000;02;1027;1030;0;0;0;152;0
2000;02;109225;110783;6815;760,2;708,1;3725;218
2000;02;735;529;237;0;0;153;0
2000;02;2226;2184;0;0;0;225;0
2000;02;1308;1207;504;260,3;239,6;294;43
2000;02;5288;5312;0;67,4;72;430;41
2000;02;216984;206680;9034;1593;3394,5;6630;495
2000;02;24858;24479;0;42,6;31,5;789;42
2000;02;8578;8657;0;0;0,2;204;0
2000;02;640;601;0;0;0;86;0
2000;02;1581;1596;0;0;0,1;113;0
2000;02;1086;1041;169;0;0;173;0
2000;02;27146;27516;13;11,1;23,4;817;0
2000;02;3801;3630;218;0;0;310;0
2000;02;59;70;0;97,7;52,8;17;39
2000;02;10987;9975;101;125;101,4;808;87
2000;02;794;730;9;0;0;112;0
2000;02;23157;23765;73;104,4;407,7;698;100
2000;02;3021;3337;0;0;5,9;156;0
2000;02;4481;4904;4;0;0;218;0
2000;02;23510;23958;6;102,7;400;715;90
2000;02;13369;13568;34;0,3;0,4;499;0
2000;02;34475;33292;4007;59,6;70,9;3233;42
2000;02;229785;219932;5951;1525,9;1612,9;9039;694
2000;02;4114;3886;0;0;0;231;0
2000;02;19481;18941;29;6,4;3,7;458;0
2000;02;735;722;0;0;0;94;0
2000;02;93;94;0;192,9;0,2;35;2
2000;02;5144;5012;0;0,2;1,1;221;0
2000;02;3620;3628;128;0;0;204;0
2000;02;226339;229270;12348;2325,1;2970,3;7095;578
2000;02;304796;310108;3142;839,6;726,6;14973;44
2000;02;16814;16063;0;10,9;5,1;375;0
2000;02;62952;59534;345;241,4;322,5;1940;42
2000;02;2436;2323;0;0,8;0,3;150;0
2000;02;4639;4358;0;0;0;185;0
2000;02;11683;11615;0;1,4;15,8;292;2
2000;02;3239;3467;2221;0,2;0,1;910;0
2000;02;708;603;0;0,1;0;145;0
2000;02;1643960;1635872;9452;60567,5;53311,7;35326;3055
2000;02;970791;970484;1519;7827,6;5251,5;19326;17
2000;02;32808;31801;494;17,2;9,3;1855;17
2000;02;29011;26873;1082;84;78,5;1056;42
2000;02;2608;2371;0;0,8;0,3;188;2
2000;02;8571;7816;0;0,7;3,7;367;0
2000;02;3066;3004;758;1,8;0,5;434;5
2000;02;15820;14863;0;419,2;361;1312;205
2000;02;2608;2539;0;1,5;0,1;108;0
2000;02;5519;5273;0;0;0,6;201;0
2000;02;63244;58255;5314;581,8;439,8;3105;212
2000;02;845;780;45;0;0;309;0
2000;02;42;52;0;608,3;350,5;1;70
2000;02;117882;118191;2795;3352,4;2906,5;7458;453
2000;02;575;564;16;0;0;101;0
2000;02;543;627;0;0,7;0;129;2
2000;02;83510;83354;798;250,5;173,7;3385;39
2000;02;1180;631;0;0;0;895;0
2000;02;23682;24296;0;27,3;18,4;650;0
2000;02;10623;9894;3;2,6;8,1;279;0
2000;02;1182;1037;0;2,8;24,2;191;0
2000;02;668;411;0;0,9;2,1;90;0
2000;02;1554;1885;187;3,6;22,2;118;0
2000;02;52172;49181;1557;273,9;574,4;2957;0
2000;02;426;367;255;2,2;5;34;0
2000;02;502;510;216;2,5;6;45;0
2000;02;635;699;262;1,4;6;84;0
2000;02;813;878;524;7,1;11,2;127;0
2000;02;452;468;84;1,6;6,6;50;0
2000;02;7447;7736;1029;5,3;18,7;466;0
2000;02;561;610;0;0;0;134;0
2000;02;2432;2361;1132;8,3;12,8;250;0
2000;02;3523;3838;3770;3,5;10;378;0
2000;02;9789;9541;1037;0,3;0,7;1703;0
2000;02;661;492;195;4,7;8,2;80;0
2000;02;507;555;12;1,7;3,7;50;0
2000;02;4425;4460;2019;6,3;18,3;334;0
2000;02;3398;2974;0;4,9;16,3;230;0
2000;02;4385;3452;628;6;30,6;322;0
2000;02;9702;12147;0;74,7;19,3;876;0
2000;02;2273;1931;165;6,7;15,5;169;0
2000;02;2340;1694;135;2,3;12,1;178;0
2000;02;11895;18596;0;105,9;334,7;245;8
2000;02;13460;14989;705;116,5;294,3;683;32
2000;02;1214;1150;0;1;11,1;114;4
2000;02;75752;79542;5133;404,9;1003,9;2161;277
2000;02;1958;1635;13;4,5;12,3;492;0
2000;02;9804;9977;198;1,3;14;2809;0
2000;02;1148;1177;0;0,1;0;158;0
2000;02;99472;100696;6064;568,9;1064,8;2978;38
2000;02;697;554;0;0;0;224;0
2000;02;4965;5257;6;8,3;7,3;1620;38
2000;02;4498;5290;1697;41,2;83,2;1367;26
2000;03;4351;4485;970;16,4;74,3;163;16
2000;03;55378;48667;1211;861;1576;865;74
2000;03;1864;1364;0;0;1,8;83;0
2000;03;1123;1155;0;0;0;156;0
2000;03;127230;125968;5407;824,7;842,8;4140;242
2000;03;816;858;75;0;0;174;0
2000;03;2571;2507;175;0;0;259;0
2000;03;2014;1723;522;313,4;251,3;336;46
2000;03;6627;6404;170;78,8;84,7;499;46
2000;03;234468;243791;8951;1677,1;3841,8;7381;539
2000;03;27302;26902;78;70,4;65,4;881;46
2000;03;2474;2616;4;0,1;0,5;71;0
2000;03;715;673;0;0;0;102;0
2000;03;1942;2091;0;0,3;0,2;139;1
2000;03;1076;1077;94;0;0;167;0
2000;03;29720;29930;0;12,4;23,2;865;0
2000;03;1077;1052;0;0;0;201;0
2000;03;3934;4091;274;0;0;341;0
2000;03;252;239;0;102,7;70,4;20;46
2000;03;12688;13410;209;262,9;213;922;188
2000;03;767;863;17;0;0;117;0
2000;03;24019;24509;0;109;452,1;805;106
2000;03;3079;3342;0;0;5,4;232;0
2000;03;4441;4802;2;0;0;297;0
2000;03;23508;23709;0;90,1;446,6;801;93
2000;03;13731;12829;86;0,2;0,2;487;0
2000;03;39602;40667;4191;89,8;101,2;3556;46
2000;03;259458;264253;7928;1559,9;1668,9;10104;751
2000;03;559;550;0;0;0;92;0
2000;03;4127;4418;0;0,5;0;218;1
2000;03;19773;20130;0;6,5;2,3;439;0
2000;03;779;779;0;0;0;112;0
2000;03;61;62;0;85,6;35,9;40;0
2000;03;5435;6249;0;0,1;0,8;243;0
2000;03;4229;4653;144;0;0;235;0
2000;03;251925;258059;12174;2445,9;3032,4;7787;615
2000;03;343116;352395;3324;1072,2;785,4;16427;53
2000;03;18928;21115;0;6,9;6,3;420;0
2000;03;68159;73284;376;279,6;352,7;2194;45
2000;03;2521;2915;0;0,9;0,2;170;0
2000;03;4849;4916;0;0;0;191;0
2000;03;14366;14739;0;8,3;0;331;0
2000;03;3623;3550;2187;0;0;957;0
2000;03;785;735;366;0,5;0;174;0
2000;03;1932341;1949864;8284;72922,2;64449,1;38659;3378
2000;03;1111414;1091672;1490;9169,2;6536,8;21261;25
2000;03;38135;37053;972;23,2;8,7;2075;10
2000;03;31385;34348;591;93,1;87;1181;46
2000;03;613;613;0;0;0;112;0
2000;03;2631;2777;0;1;0;230;0
2000;03;8714;9772;0;0,7;5,1;400;0
2000;03;3298;3464;645;1,1;0,2;454;2
2000;03;17441;18391;43;493;493,7;1430;212
2000;03;2826;2955;0;1,4;0;122;0
2000;03;5885;6469;0;0;1,4;211;0
2000;03;72172;77153;5915;699,7;492,3;3472;229
2000;03;628;627;51;0;0;305;0
2000;03;75;64;0;671,9;407,8;2;90
2000;03;150899;151097;2065;3871,9;3212,1;8089;495
2000;03;1096;1304;133;0;0;144;0
2000;03;602;644;0;0,4;0;146;1
2000;03;96247;96760;806;273;184,5;3733;45
2000;03;920;571;0;0;0;903;0
2000;03;27790;28804;0;29,1;20,5;740;0
2000;03;10380;11721;0;2,1;6,2;309;0
2000;03;1164;1275;0;4,1;26,7;217;0
2000;03;820;776;508;5,2;14,9;84;0
2000;03;58589;62139;1570;307,3;642,1;3655;0
2000;03;691;674;381;2,9;4,6;50;0
2000;03;1050;1024;257;2,4;9;64;0
2000;03;571;449;319;15;4,1;48;0
2000;03;530;478;77;3,7;9,4;40;0
2000;03;857;815;195;1,6;7,4;94;0
2000;03;535;551;170;2,7;4,1;64;0
2000;03;1301;1187;555;7,3;10,7;161;0
2000;03;580;606;101;1,6;4,4;62;0
2000;03;8839;8734;1218;8;22,9;488;0
2000;03;826;814;0;0;0;162;0
2000;03;3116;3093;1289;9,1;18,9;296;0
2000;03;4321;4181;4426;3,6;11,4;384;0
2000;03;13150;12301;1360;0,7;0,7;2179;0
2000;03;667;824;267;3,9;7,9;96;0
2000;03;571;520;0;1,3;3,5;40;0
2000;03;6077;6090;2653;8,5;22,8;408;0
2000;03;2972;2987;17;4,7;17,4;242;0
2000;03;3003;2904;469;8,2;30,7;322;0
2000;03;9115;9164;0;83,7;21;885;0
2000;03;1632;1647;41;5,5;19,6;173;0
2000;03;1772;1784;49;4,1;15,8;162;0
2000;03;10057;11462;6;118,3;403,1;201;11
2000;03;18950;16387;811;198,1;416,4;938;67
2000;03;757;708;0;1,5;35,3;110;39
2000;03;1596;1631;0;1,5;15,8;145;4
2000;03;84507;76695;4941;742;1058,6;2456;360
2000;03;4926;4439;49;4,3;10,7;787;0
2000;03;10724;10469;229;2,6;14,7;2962;0
2000;03;1084;1161;0;0,1;0;172;0
2000;03;107518;99167;5790;1295,9;1243,5;3310;22
2000;03;670;548;0;0;0;226;0
2000;03;3888;4205;77;13,3;13,8;1516;51
2000;03;5111;4694;1548;27,2;70,8;1501;20
2000;04;3646;3358;1216;15,4;75,3;150;17
2000;04;54441;59101;2729;645;1541;904;68
2000;04;1798;1983;0;0;1,2;84;0
2000;04;1022;1052;0;0;0;143;0
2000;04;129327;133819;6268;716,7;703,5;3920;205
2000;04;651;681;179;0;0;151;0
2000;04;2552;2527;87;0;0;246;0
2000;04;1788;2235;653;251,6;224,2;305;39
2000;04;7329;7379;306;63,7;73,4;472;39
2000;04;224570;218899;10368;1492,2;3334,4;6644;486
2000;04;26154;26842;232;61,9;55,6;791;39
2000;04;15485;18522;125;0;2;316;0
2000;04;586;537;0;0;0;81;0
2000;04;1694;1721;0;0;0,1;111;0
2000;04;997;969;43;0;0;132;0
2000;04;32412;34012;123;9,1;20,3;799;0
2000;04;840;726;4;0;0;173;0
2000;04;3915;3600;175;0;0;293;0
2000;04;720;558;4;87,8;56,7;23;38
2000;04;14713;13786;408;205,1;172,8;804;146
2000;04;742;740;1;1,2;0,1;113;1
2000;04;33315;38034;1301;99,1;461,9;1084;99
2000;04;10505;12119;107;0;5,4;534;0
2000;04;10324;11632;2;0;0;610;0
2000;04;42268;48111;0;89,1;385,9;1173;90
2000;04;7570;5258;21;0,6;0,4;310;0
2000;04;39727;38239;2710;62,9;85,9;3232;39
2000;04;283736;267204;8367;1172,8;1320,2;9986;673
2000;04;3542;3395;0;1,5;0;182;0
2000;04;12374;10628;0;7;2,6;344;0
2000;04;678;645;0;0;0;94;0
2000;04;418;429;341;29,8;0,2;34;4
2000;04;5444;5417;0;0;0,3;206;0
2000;04;6349;6427;148;0;0;247;0
2000;04;282343;287833;12287;2138;2330,9;8112;536
2000;04;398836;408652;2169;1012,9;792,5;16443;44
2000;04;20578;20760;0;4,3;9,2;402;0
2000;04;75163;74389;615;251,1;291,7;2155;39
2000;04;3284;3293;0;0,9;0,8;178;0
2000;04;1826;2292;0;0;0;71;0
2000;04;18374;18477;0;1,5;9,5;369;0
2000;04;4379;3714;1499;0;0,3;803;0
2000;04;951;1007;1422;0,1;4,3;242;0
2000;04;2095460;2116122;8231;69710,2;59784,6;39871;3047
2000;04;1134523;1130289;1470;7645,8;6374,6;20169;22
2000;04;46643;44350;505;22,8;4,6;1986;14
2000;04;32657;32457;668;78,3;72,9;1242;36
2000;04;3495;3519;4;1,1;0;268;0
2000;04;1222;1106;0;0;0;72;0
2000;04;8500;8263;0;0,4;6,8;359;0
2000;04;4688;4184;96;1,4;1,3;404;6
2000;04;17846;17375;51;417;401,2;1326;179
2000;04;2474;2317;0;1,1;0;103;0
2000;04;6949;7253;0;0;1,2;214;0
2000;04;94309;89734;6450;472,5;459,2;3471;194
2000;04;1018;1009;273;0;0;329;0
2000;04;143;160;0;551,8;317,3;6;82
2000;04;162516;158660;1246;3101,3;2933,8;7900;453
2000;04;1237;1171;0;0,2;0;143;0
2000;04;93491;92206;1035;221,4;143,8;3496;38
2000;04;29930;32156;0;24,9;19,6;742;1
2000;04;12296;12625;4;3,1;6,5;317;1
2000;04;1426;1136;0;2,8;19,5;217;0
2000;04;911;1010;134;3,3;14,8;83;0
2000;04;63495;61663;1730;322,7;637,6;3605;0
2000;04;422;512;386;2,7;6,5;42;0
2000;04;555;583;346;2,3;5,8;46;0
2000;04;359;426;260;16,9;3,9;42;0
2000;04;390;493;56;3,3;11;34;0
2000;04;719;839;327;1,7;6,5;92;0
2000;04;915;919;389;5,3;8,8;116;0
2000;04;487;489;158;1,5;3,9;54;0
2000;04;10091;10263;1020;5,8;22;528;0
2000;04;881;905;0;0;0;178;0
2000;04;2719;2934;1326;10,6;16,6;261;0
2000;04;4667;4831;4722;4;11,2;400;0
2000;04;13028;12619;1285;0,8;0,5;2093;0
2000;04;352;398;155;3;9,2;60;0
2000;04;539;549;0;1,1;2,9;42;0
2000;04;6125;6566;3250;7,5;21,2;432;0
2000;04;4009;4041;0;3,8;17,2;294;0
2000;04;3606;3607;548;7,9;28,1;332;0
2000;04;11501;11419;0;76,3;20,7;975;0
2000;04;1934;2025;126;7,2;16,4;185;0
2000;04;2074;2087;109;2,8;14,2;194;0
2000;04;13909;13530;0;97,9;374,2;229;14
2000;04;18983;16882;592;161,5;298,1;853;61
2000;04;827;882;0;0,5;26,2;102;32
2000;04;1711;1848;0;1,2;14,5;143;13
2000;04;82210;79151;4649;1061,1;1015,6;2502;323
2000;04;5088;4847;8;3,5;12,1;817;2
2000;04;9534;9323;174;4,7;15,5;2599;0
2000;04;899;1018;0;0,1;0,1;160;0
2000;04;104772;98967;5337;1622,1;1072,4;2905;264
2000;04;551;461;0;0;0;193;0
2000;04;5176;5407;22;14,5;21,1;2235;53
2000;04;4244;4238;1293;27;69;1337;15
2000;05;4654;4543;943;14,3;73;183;0
2000;05;63205;47038;2725;747;1436;926;66
2000;05;2355;1392;0;0;2,3;82;0
2000;05;1154;1266;0;0;0;156;0
2000;05;132015;133493;4654;743,6;737,8;4051;215
2000;05;827;847;153;0;0;179;0
2000;05;3053;2968;196;0;0;285;0
2000;05;2421;2277;549;259;247,3;358;40
2000;05;6809;6606;170;67;76,5;462;41
2000;05;228588;235641;9582;1616;3561,2;7095;524
2000;05;26515;25927;248;62,4;65,5;845;40
2000;05;36371;37274;105;0,1;0,4;660;0
2000;05;870;808;0;0;0;98;0
2000;05;1811;1787;0;0,2;0,1;118;1
2000;05;1065;1128;0;0;0;151;0
2000;05;32324;33371;232;10,2;20,9;841;0
2000;05;1182;1140;0;0;0;215;0
2000;05;4221;4287;213;0;0;334;0
2000;05;689;691;0;91,5;63,8;24;38
2000;05;16331;15605;515;227,4;180,3;913;159
2000;05;773;736;0;0,1;0;100;1
2000;05;34867;37978;763;111,8;511,4;1138;103
2000;05;10295;12091;464;0;7,1;619;0
2000;05;10976;12348;50;0;0;687;0
2000;05;54185;57079;150;98,4;492,7;1341;89
2000;05;906;916;0;0,4;0,2;101;0
2000;05;44287;45641;3181;72,3;83,3;3630;40
2000;05;251462;256501;5928;1418,2;1440,1;10291;786
2000;05;486;518;0;0;0;88;0
2000;05;3537;3551;0;0,9;0;192;0
2000;05;7513;8119;0;6,2;1,4;279;0
2000;05;950;702;0;0;0;104;0
2000;05;386;306;140;39;0,5;54;4
2000;05;5130;5774;0;0;0;229;0
2000;05;5659;6229;244;0;0;261;0
2000;05;273186;282582;8128;2378,2;2602,4;8251;574
2000;05;421917;433036;1680;1117,5;881,9;19454;48
2000;05;18683;19090;129;6,8;9,3;434;0
2000;05;73052;75790;787;256,9;313,9;2311;41
2000;05;3086;3187;0;0,8;0,5;190;0
2000;05;6099;6003;0;0;0;203;0
2000;05;16395;15690;0;16,7;6,8;382;4
2000;05;4686;4549;1619;0;1;937;0
2000;05;1260;1243;1327;0,2;3;263;0
2000;05;2089807;2114075;10070;71554,6;56602,9;40702;3166
2000;05;1088505;1113891;1154;8774,7;5159;20902;17
2000;05;48205;46622;775;78,3;8,6;2172;54
2000;05;32673;33127;0;80,1;77,3;1258;39
2000;05;656;539;0;0;0;96;0
2000;05;3121;3171;19;1;0;284;0
2000;05;1674;1614;3;0;0;117;0
2000;05;8859;8863;0;0,6;4,4;398;0
2000;05;5476;5782;135;2,2;0,6;475;8
2000;05;19532;19895;3;473,9;447,3;1494;239
2000;05;2576;2323;0;1,2;0;105;0
2000;05;7215;7329;10;0,2;1,2;236;0
2000;05;101753;104558;7385;608,6;481,2;3824;218
2000;05;740;747;243;0;0;329;0
2000;05;124;110;0;673,3;392,6;42;60
2000;05;164208;160090;2130;3441,7;3014,2;8529;517
2000;05;1279;1366;20;0;0;162;2
2000;05;688;725;0;1,3;0,7;160;0
2000;05;103057;101535;1101;220,4;149,6;3787;33
2000;05;1318;1199;0;0;0;1364;0
2000;05;30187;30374;28;34,3;17,2;771;3
2000;05;10105;10220;5;2,4;12,1;299;0
2000;05;554;535;0;0;0;88;0
2000;05;1330;1801;0;2,7;23,4;201;0
2000;05;444;559;0;0,7;2,1;77;0
2000;05;1376;1048;108;3,6;14,8;102;0
2000;05;62124;65194;1273;318,7;655,9;3853;0
2000;05;528;472;383;4,7;6,4;36;0
2000;05;520;519;281;1,8;5,7;36;0
2000;05;465;462;391;17,5;5,5;46;0
2000;05;436;461;85;2,3;8,2;36;0
2000;05;961;911;311;1,4;7,1;92;0
2000;05;402;385;294;1,4;7,5;46;0
2000;05;868;839;365;6,4;9,7;123;0
2000;05;436;458;121;0,9;3,6;52;0
2000;05;11510;11325;1045;4;20,3;538;0
2000;05;857;838;0;0;0;188;0
2000;05;3120;3033;1510;11,2;17,3;271;0
2000;05;5065;4798;5139;5,3;12,9;400;0
2000;05;14215;13642;1237;0,6;0,8;2343;0
2000;05;393;386;209;3,8;9,4;76;0
2000;05;575;580;0;0,8;3,8;40;0
2000;05;6716;6132;3874;8,6;24,8;422;0
2000;05;3230;3285;0;3,5;17;254;0
2000;05;3773;3887;524;8,4;31,9;364;0
2000;05;10836;10692;0;77,1;19,9;995;0
2000;05;2087;2075;82;6,3;13,6;183;0
2000;05;2173;2177;91;3,8;15,5;198;0
2000;05;15212;11493;200;146,8;407;254;0
2000;05;15809;15583;662;136;371,7;898;35
2000;05;761;746;0;0,7;29,8;117;26
2000;05;1489;1323;0;2,4;14,4;142;2
2000;05;58785;53269;5280;582,7;943;2232;391
2000;05;4729;4674;142;5,3;11,9;755;30
2000;05;8228;7186;148;3,6;17,3;2088;0
2000;05;794;847;0;0,1;0;164;0
2000;05;70972;63774;6417;803,3;1153,8;2778;221
2000;05;4152;4156;112;65,7;31;1645;86
2000;05;4017;3737;1478;31,2;65,9;1446;11
2000;06;3718;3812;751;19,1;88,2;147;10
2000;06;42680;58944;2333;704;1347;823;64
2000;06;817;1466;0;0;0,9;54;0
2000;06;1225;1297;0;0;0;148;0
2000;06;135686;138421;5112;490,3;518,1;3774;168
2000;06;733;774;203;0;0;166;0
2000;06;2748;2971;113;0;0;236;0
2000;06;2323;2802;656;42,6;32,5;354;5
2000;06;6666;7012;173;67,5;67,8;430;40
2000;06;229785;227983;8023;1859,3;3706,1;6539;498
2000;06;26252;26049;101;37,4;25,7;760;17
2000;06;29237;28567;0;0,2;0,6;528;0
2000;06;712;661;23;0;0;87;0
2000;06;1500;1589;0;0;0,1;101;0
2000;06;1087;1082;18;0;0;135;0
2000;06;33450;34652;245;8,6;22,4;778;0
2000;06;924;877;0;0;0;155;0
2000;06;3788;3984;161;0;0;280;0
2000;06;340;234;13;57,2;34,4;27;24
2000;06;17364;16447;533;159,2;124,2;844;110
2000;06;767;763;4;0,9;0;100;2
2000;06;40182;43402;870;102,7;452,9;1202;94
2000;06;15557;17289;396;0,1;8,2;717;0
2000;06;15629;18011;4;0;0;744;0
2000;06;61122;63643;199;97,5;480,3;1407;69
2000;06;871;910;5;0,4;0,5;118;0
2000;06;43508;43560;2872;70,1;66,2;3240;36
2000;06;260238;252931;9124;1313,7;1362,6;9523;759
2000;06;3025;3316;0;0,8;0;162;1
2000;06;7199;8009;0;6,1;1,5;237;0
2000;06;778;785;0;0;0;87;0
2000;06;842;887;0;169,5;0,3;43;0
2000;06;5143;5469;0;0;0;190;0
2000;06;5946;6122;165;0;0;227;0
2000;06;290485;283542;7619;2232,5;2118,1;7825;480
2000;06;456569;467875;1660;1086;741,7;19950;40
2000;06;22371;25042;33;5,1;19,8;464;2
2000;06;77939;77762;919;186,2;276,7;2099;36
2000;06;3100;3388;0;0,5;0,5;169;0
2000;06;6252;6599;0;0;0;214;0
2000;06;15550;17597;0;3,6;5,4;356;0
2000;06;4828;4688;1577;13,8;21,5;883;0
2000;06;1262;1275;1288;2,2;3,7;227;0
2000;06;2131247;2135532;10011;71040,1;56799,9;39031;2885
2000;06;1118385;1070917;975;8462,4;4059,6;19313;14
2000;06;51802;48976;555;36,5;103,7;1971;58
2000;06;32120;33234;9;46,1;37,4;1236;16
2000;06;564;561;0;0;0;95;2
2000;06;3268;3542;0;1,2;0;288;0
2000;06;1358;1621;32;0;13;119;2
2000;06;8377;8748;0;0,9;3,4;345;0
2000;06;5006;5275;74;0,3;0,5;446;3
2000;06;886;752;5;0;0;115;0
2000;06;19356;19361;0;258,8;265,9;1332;213
2000;06;2465;2418;3;0,7;0;92;0
2000;06;6704;6935;0;0;1,6;200;1
2000;06;94030;95739;9409;524,3;360,2;3512;205
2000;06;1089;948;311;0;0;321;0
2000;06;84;159;0;506,3;317,2;27;46
2000;06;171539;169907;2091;3270,1;2991,9;8195;504
2000;06;1668;2072;36;0;0;190;0
2000;06;757;802;0;0,8;0,7;144;1
2000;06;104028;101486;1047;109,6;62,2;3472;13
2000;06;963;846;0;0;0;1032;0
2000;06;32198;32751;2;22,1;24,9;754;3
2000;06;13790;14659;0;1,8;14,3;330;0
2000;06;998;944;0;0;0;395;0
2000;06;1293;1420;0;1,7;22,8;207;0
2000;06;562;452;0;0,6;1,8;82;0
2000;06;1091;1490;158;3,4;12,8;106;0
2000;06;65439;64494;1145;387,6;671,2;3662;0
2000;06;704;585;281;3,4;5,8;48;0
2000;06;535;406;439;2,4;5;42;0
2000;06;442;501;310;17,2;5,8;42;0
2000;06;486;468;59;4,7;9,6;48;0
2000;06;986;1027;303;2,1;7,5;92;0
2000;06;381;384;291;0,9;6,4;42;0
2000;06;1148;1065;377;6,1;9,6;125;0
2000;06;597;492;102;1,2;4,7;58;0
2000;06;10644;10873;956;5,9;23,8;539;0
2000;06;799;797;0;0;0;170;0
2000;06;3017;2934;1578;11,4;17;283;0
2000;06;4763;4636;5259;6;11,5;388;0
2000;06;13305;13064;1300;1,2;0,6;2170;0
2000;06;432;333;263;3,8;7,8;61;0
2000;06;583;517;0;1,9;3,4;44;0
2000;06;6038;6035;3408;9,9;24,4;430;0
2000;06;2901;2903;0;2,7;16,2;238;0
2000;06;4671;3876;453;7,5;31,8;364;0
